HPC_index,Framework,metal_smiles,organ_smiles,topo,LCD,PLD,VF,GSA,VSA,C2H4_10kPa,C2H6_10kPa,C2H4_100kPa,C2H6_100kPa,WC_C2H4,WC_C2H6,S1
78,hMOF-1000110,[V],"['[N][C]1[C]2c3c(C#N)c(C(=O)[O-])c4c(c3C(=O)[O-])C(C4)N12', 'N#Cc1cc(C(=O)[O-])ccc1C(=O)[O-]']",rna,6.36347,5.13458,0.57173,1068.538135,1398.707379,37.59647933,5.136326565,70.85274763,8.98395368,33.2562683,3.847627115,1.901963011
79,hMOF-1000111,[V],"['N#Cc1cc(C(=O)[O-])ccc1C(=O)[O-]', '[N][C]1[C]2c3cc(C(=O)[O-])c4c(c3C(=O)[O-])C(C4)N12']",rna,5.98425,4.16563,0.465782,944.237392,1183.441004,16.16086166,1.337746826,59.17908721,7.045322897,43.01822555,5.707576071,1.785763323
80,hMOF-1000112,[V],"['COc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(OC)C2OC', 'COc1c(C(=O)[O-])ccc(C(=O)[O-])c1OC']",rna,5.77445,4.70026,0.457493,726.175117,1031.509854,38.40963995,5.450477182,64.67969821,7.966457208,26.27005826,2.515980026,1.847517249
81,hMOF-1000115,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C(F)C2F', 'O=C([O-])c1ccc(C(=O)[O-])c2c1CC2(F)F']",rna,6.11274,6.06145,0.489032,919.257418,1199.124917,20.55786932,2.426608132,50.68355336,6.512009255,30.12568404,4.085401123,1.927255142
82,hMOF-1000116,[V],"['O=C([O-])c1ccc(-c2cc(F)c(C(=O)[O-])cc2F)cc1', 'O=C([O-])c1cc(F)c(C(=O)[O-])c2c1C(F)C2']",rna,7.46649,7.06104,0.638176,1596.780944,1604.065802,10.72074399,0.624609122,73.77595231,8.070742543,63.05520832,7.446133421,1.640929522
83,hMOF-1000117,[V],"['O=C([O-])c1cc(Cl)c(-c2cc(Cl)c(C(=O)[O-])c(Cl)c2)cc1Cl', 'O=C([O-])c1ccc(C(=O)[O-])c2c1C[C]2Cl']",rna,4.95269,3.97991,0.544624,1440.359151,1753.280442,7.90141004,0.304494456,62.54123503,5.107475036,54.63982499,4.80298058,1.224985811
84,hMOF-1000118,[V],"['O=C([O-])c1c[c]c(-c2ccc(C(=O)[O-])c(Cl)c2)cc1', 'O=C([O-])c1[c]cc(C(=O)[O-])c2c1[C](Cl)C2Cl']",rna,7.33246,6.97262,0.6255,1246.384335,1517.179895,22.70479536,2.342796212,78.55090782,9.365672816,55.84611246,7.022876604,1.788459181
85,hMOF-1000119,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C(Cl)C2(Cl)Cl', 'O=C([O-])c1ccc(-c2ccc(C(=O)[O-])c(Cl)c2)cc1']",rna,7.47103,7.06098,0.597938,1369.601918,1518.187902,14.04393391,1.003256914,69.91496093,7.867282243,55.87102702,6.864025329,1.687896726
86,hMOF-1000120,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[C](Br)C2', 'O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH][CH]2']",rna,5.67215,5.08345,0.531942,497.271049,1092.893175,29.94137682,5.129491273,38.03702313,5.249182765,8.09564631,0.119691492,2.070029014
87,hMOF-1000121,[V],"['CC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(C)C', 'Cc1cc(-c2cc(C)c(C(=O)[O-])cc2C)ccc1C(=O)[O-]']",rna,5.91953,4.82438,0.525818,1299.420122,1330.361682,16.55964985,0.904381011,80.21747223,7.701569843,63.65782238,6.797188832,1.440129493
88,hMOF-1000123,[V],"['CCCC1Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21', 'CCCc1cc(-c2ccc(C(=O)[O-])cc2CCC)ccc1C(=O)[O-]']",rna,7.24634,5.41437,0.491749,1133.618238,1235.945294,21.10795535,2.047286573,72.57314066,8.198343629,51.46518531,6.151057056,1.694499553
89,hMOF-1000124,[V],"['Nc1cc(-c2cc(N)c(C(=O)[O-])c(N)c2N)ccc1C(=O)[O-]', 'NC1(N)c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(N)N']",rna,7.69327,6.53847,0.589449,1362.977527,1472.831748,21.72801929,2.126192322,79.35341945,9.921343813,57.62540016,7.795151491,1.875409506
90,hMOF-1000126,[V],"['N#CC1Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21', 'N#Cc1cc(-c2cc(C#N)c(C(=O)[O-])cc2C#N)ccc1C(=O)[O-]']",rna,7.43418,7.02836,0.641987,1454.035542,1525.12094,20.44450666,1.835892644,89.93034038,10.69846632,69.48583372,8.862573676,1.784458884
91,hMOF-1000127,[V],"['[N][C]1[C]2c3c4c(C(=O)[O-])c5c(c3C(=O)[O-])C(C5C3([N])[N][C]43)N12', '[N][C]1[C]2c3cc(C(=O)[O-])c4c(c3C(=O)[O-])C(C4)N12']",rna,5.76781,5.10138,0.473497,690.46125,1020.67226,38.45934903,6.233518765,55.32003615,7.916855184,16.86068712,1.683336419,2.146651304
92,hMOF-1000128,[V],"['N#Cc1cc(C(=O)[O-])ccc1-c1ccc(C(=O)[O-])cc1', 'N#Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2C#N']",rna,6.41547,5.05297,0.485943,1367.106594,1379.949334,5.772014754,0.190647412,47.24892974,3.88117226,41.47691499,3.690524848,1.232146087
93,hMOF-1000131,[V],"['O=C([O-])c1cc(F)c(C(=O)[O-])c2c1C(F)C2F', 'O=C([O-])c1cc(F)c(-c2c(F)c(F)c(-c3c(F)c(F)c(C(=O)[O-])c(F)c3F)c(F)c2F)cc1F']",rna,5.40396,4.10884,0.520872,1809.228082,1935.265527,4.54817812,0.13225392,43.60469426,3.821849847,39.05651614,3.689595927,1.314715048
95,hMOF-1000133,[V],"['O=C([O-])c1ccc(-c2cc(Br)c(-c3ccc(C(=O)[O-])c(Br)c3Br)c(Br)c2Br)c(Br)c1', 'O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH][CH]2']",rna,6.35138,5.08462,0.644172,1115.060995,1842.384497,23.58586038,2.949084059,58.73278036,7.645799101,35.14691998,4.696715042,1.952691254
97,hMOF-1000136,[V],"['[N][C]1[C]2c3cc(C(=O)[O-])c4c(c3C(=O)[O-])C(C4C#N)N12', 'N#Cc1cc(-c2ccc(-c3cc(C#N)c(C(=O)[O-])c(C#N)c3C#N)cc2C#N)c(C#N)cc1C(=O)[O-]']",rna,4.99056,3.51082,0.431987,931.169937,986.02317,4.593296824,0.094262702,38.13344458,2.480452587,33.54014776,2.386189885,0.975699657
98,hMOF-1000137,[V],"['[N][C]1[C]2c3c(C#N)c(C(=O)[O-])c4c(c3C(=O)[O-])C(C4C#N)N12', 'N#Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2ccc(C(=O)[O-])c(C#N)c2C#N)c(C#N)c1C#N']",rna,6.65536,4.92588,0.582335,1710.955398,1811.706545,20.09333322,1.864534589,75.41242772,8.606664901,55.3190945,6.742130312,1.711919075
99,hMOF-1000138,[V],"['N#Cc1cc(C(=O)[O-])ccc1-c1c(C#N)cc(-c2ccc(C(=O)[O-])c(C#N)c2C#N)c(C#N)c1C#N', '[N][C]1[C]2c3c(C#N)c(C(=O)[O-])c4c(c3C(=O)[O-])C(C4C#N)N12']",rna,6.23354,4.68967,0.562545,1630.419917,1776.319744,22.09058262,2.078830475,76.86428614,8.759553199,54.77370352,6.680722724,1.709419349
100,hMOF-1000139,[V],"['CCOC1c2c(C(=O)[O-])cc([O])c(C(=O)O)c2C1OCC', '[CH2]COC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(OCC)OCC']",rna,4.1973,2.56546,0.104825,6.732519,11.664404,1.104099827,0.00051984,10.77775937,0.015235306,9.673659543,0.014715466,0.021203813
101,hMOF-1000141,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2', 'O=C([O-])c1ccc(C(=O)[O-])c2c1C(F)C2F']",rna,4.93986,2.96382,0.375723,498.227943,610.023413,6.278694189,0.274487401,27.60853243,2.241392484,21.32983824,1.966905083,1.21777162
102,hMOF-1000142,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2', 'O=C([O-])c1cc(F)c(C(=O)[O-])c2c1C(F)(F)C2']",rna,5.46781,3.80827,0.419235,538.454572,680.831167,6.186507541,0.287657889,31.10496806,2.445639976,24.91846052,2.157982087,1.17938072
103,hMOF-1000144,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1[CH]C2', 'O=C([O-])c1ccc(C(=O)[O-])c2c1C(Br)C2Br']",rna,5.30268,4.53761,0.474514,708.746225,1184.345744,25.82302585,3.443714111,46.56636298,5.50460265,20.74333713,2.060888539,1.773147707
104,hMOF-1000145,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH]C2Br', 'O=C([O-])c1cc(Br)c(C(=O)[O-])c2c1C(Br)C2(Br)Br']",rna,4.18063,2.18686,0.304627,168.016198,398.761525,13.20832069,1.175039484,20.29977475,1.841899349,7.09145406,0.666859865,1.361024473
105,hMOF-1000146,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C(Br)C2(Br)Br', 'O=C([O-])c1ccc(C(=O)[O-])c2c1CC2']",rna,5.51903,3.02275,0.380361,332.067499,554.90004,12.18212364,0.842655446,39.01932107,3.228500117,26.83719743,2.385844671,1.24111595
106,hMOF-1000147,[V],"['CC1(C)c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(C)C', 'CC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1C']",rna,6.14714,5.09555,0.416204,647.309547,861.957258,43.28584188,7.236878272,58.56873112,9.351590697,15.28288924,2.114712425,2.39502987
107,hMOF-1000148,[V],"['NC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(N)N', 'NC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1N']",rna,6.37437,5.16627,0.44039,802.891878,1052.894853,31.84429467,4.602535543,57.75188905,7.704967817,25.90759438,3.102432274,2.00122488
108,hMOF-1000149,[V],"['NC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(N)N', 'NC1(N)c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(N)N']",rna,4.91769,2.81419,0.2911,264.623331,364.707766,11.61465133,0.741404574,27.26864809,2.701057154,15.65399676,1.95965258,1.485803666
109,hMOF-1000152,[V],['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2O'],rna,6.59571,5.4258,0.492871,1000.46494,1216.082674,21.92701283,2.586317125,55.43736589,6.958553567,33.51035306,4.372236442,1.88281499
110,hMOF-1000153,[V],"['N#CC1Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21', '[N]C12[N][C]1c1cc(C(=O)[O-])c3c(c1C(=O)[O-])C2C3(C#N)C#N']",rna,5.72001,4.78105,0.423773,691.254013,983.37391,32.80654692,4.909756759,52.7691347,7.072997038,19.96258778,2.163240279,2.010549466
111,hMOF-1000154,[V],"['N#CC1Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21', 'N#CC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1C#N']",rna,5.01024,4.18861,0.420713,823.937899,1080.412136,22.91007765,2.353430958,56.53369749,5.958284456,33.62361984,3.604853498,1.580902556
113,hMOF-1000163,[V],"['O=C([O-])c1ccc(C(=O)[O-])c(Cl)c1', 'O=C([O-])C#CC(=O)[O-]']",rna,5.96834,5.46513,0.618262,1521.391771,1772.079582,21.97451055,2.406942088,79.9283173,10.58459479,57.95380675,8.177652702,1.986391397
114,hMOF-1000165,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1ccc(C(=O)[O-])c(Br)c1']",rna,4.97984,3.62976,0.462635,807.518275,1034.636809,2.078758928,0.036826902,28.78845026,1.892536031,26.70969133,1.855709129,0.986091304
115,hMOF-1000167,[V],"['Cc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,4.60206,3.52863,0.457224,726.283114,807.104113,0.871933756,0.008163184,17.47285478,0.527729287,16.60092102,0.519566103,0.453042128
116,hMOF-1000168,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCc1cc(C(=O)[O-])ccc1C(=O)[O-]']",rna,5.97878,4.96235,0.622786,1511.990426,1735.808782,33.57931721,4.439912361,88.40179197,11.90059324,54.82247476,7.460680879,2.019290499
117,hMOF-1000176,[V],"['COc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.81996,4.54735,0.558045,1536.501191,1771.885715,18.75297595,1.790255641,78.30130187,9.423261897,59.54832592,7.633006256,1.805192571
118,hMOF-1000177,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCOc1cc(C(=O)[O-])c(OCC)cc1C(=O)[O-]']",rna,5.3101,4.04248,0.550984,1158.368926,1512.126639,39.09007224,5.895704812,77.81808409,10.3250201,38.72801185,4.429315288,1.990222495
119,hMOF-1000178,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCCOc1cc(C(=O)[O-])ccc1C(=O)[O-]']",rna,5.60587,4.88744,0.624527,1372.144357,1683.22209,50.60389255,8.104151853,83.3283758,13.15188984,32.72448325,5.047737987,2.367481014
120,hMOF-1000179,[V],"['O=C([O-])c1c[c]c(-c2[c]c(F)c(C(=O)[O-])c(F)c2)cc1F', 'O=C([O-])C#CC(=O)[O-]']",rna,4.44046,3.0891,0.524244,1280.75268,1371.800979,1.322038943,0.011915373,27.25475281,1.101807195,25.93271387,1.089891822,0.606393609
121,hMOF-1000180,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1ccc(-c2ccc(C(=O)[O-])c(F)c2F)cc1F']",rna,5.96824,5.52672,0.66698,1938.748906,1946.896596,17.46920927,1.306535733,92.69383406,11.674872,75.22462479,10.36833627,1.889263528
122,hMOF-1000181,[V],"['O=C([O-])c1ccc(-c2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1', 'O=C([O-])C#CC(=O)[O-]']",rna,5.96828,5.52672,0.669389,1939.750599,1947.902498,17.37168596,1.347775644,92.88213706,11.76867767,75.5104511,10.42090203,1.900582509
123,hMOF-1000182,[V],"['O=C([O-])c1cc(F)c(-c2cc(F)c(C(=O)[O-])c(F)c2F)cc1F', 'O=C([O-])C#CC(=O)[O-]']",rna,5.93402,5.49828,0.676052,1811.416803,1940.210147,20.4575597,1.760719186,92.13087564,12.21585058,71.67331594,10.45513139,1.988885457
124,hMOF-1000183,[V],"['O=C([O-])c1c[c]c(-c2[c]c(Cl)c(C(=O)[O-])cc2Cl)cc1', 'O=C([O-])C#CC(=O)[O-]']",rna,4.25577,3.38575,0.5443,1026.846365,1191.156043,4.837197387,0.057704185,53.48534304,2.932210847,48.64814565,2.874506662,0.822340481
125,hMOF-1000193,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCCc1cc(-c2ccc(C(=O)[O-])cc2CCC)ccc1C(=O)[O-]']",rna,5.95925,5.49841,0.665367,1846.499576,1957.90047,57.12516264,8.600621727,109.793009,15.64756532,52.66784636,7.046943593,2.137781649
126,hMOF-1000194,[V],"['Nc1cc(-c2ccc(C(=O)[O-])cc2N)ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.00803,3.58051,0.508915,1140.106549,1094.134745,0.875359829,0.006242231,21.0273626,0.549135404,20.15200277,0.542893173,0.391729159
127,hMOF-1000198,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1c[c]c(-c2c(O)cc(C(=O)[O-])c(O)c2O)cc1']",rna,5.95955,5.28356,0.668446,1951.621817,1996.204757,25.64811211,2.588195968,99.57220744,12.90787619,73.92409533,10.31968022,1.944499854
128,hMOF-1000199,[V],"['O=C([O-])C#CC(=O)[O-]', 'N#Cc1cc(-c2ccc(C(=O)[O-])cc2)c(C#N)cc1C(=O)[O-]']",rna,4.9798,3.62979,0.500639,1256.315799,1252.350299,1.721155127,0.020031661,30.00525041,1.497932751,28.28409528,1.47790109,0.748835319
129,hMOF-1000203,[V],"['CCOc1cc(-c2ccc(C(=O)[O-])cc2OCC)ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,3.89999,2.50388,0.346799,336.167255,358.910845,1.4649379,0.010083392,15.97087252,0.29436998,14.50593462,0.284286588,0.27647517
130,hMOF-1000204,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCOc1cc(C(=O)[O-])c(OCC)c2c1-c1ccc(C(=O)[O-])c(OCC)c1OCO2']",rna,3.83765,2.60743,0.292856,138.679802,182.13797,13.02139727,0.372695298,32.27350898,1.314018646,19.25211171,0.941323348,0.610726268
131,hMOF-1000207,[V],"['O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])cc3)cc2)cc1', 'O=C([O-])C#CC(=O)[O-]']",rna,6.10491,5.49845,0.645388,2610.467792,2114.53645,12.59830323,0.793669765,86.96497754,10.21347343,74.36667431,9.419803665,1.761652861
132,hMOF-1000208,[V],"['O=C([O-])c1ccc(-c2c(F)cc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1', 'O=C([O-])C#CC(=O)[O-]']",rna,4.97979,3.62907,0.521391,1330.065289,1249.780645,1.232939694,0.011455886,23.67788366,1.077282847,22.44494397,1.065826961,0.682461445
133,hMOF-1000209,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1']",rna,6.00624,5.48238,0.651955,2246.375088,2110.748135,16.49375457,1.335756267,89.24543041,11.27925022,72.75167584,9.943493953,1.895769369
134,hMOF-1000212,[V],"['O=C([O-])c1[c][c]c(-c2c(Br)cc(-c3[c]cc(C(=O)[O-])c[c]3)cc2Br)c[c]1', 'O=C([O-])C#CC(=O)[O-]']",rna,5.96823,5.31803,0.696203,1172.250233,1882.274246,39.07122663,6.111349852,72.25752262,10.06472002,33.18629599,3.953370168,2.089343709
135,hMOF-1000214,[V],"['Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3)cc2)c(C)c(C)c1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.07891,3.80714,0.504067,1152.974948,1003.832082,1.008390032,0.008731653,21.39726377,0.789171448,20.38887374,0.780439795,0.553228293
136,hMOF-1000215,[V],"['CCc1cc(-c2ccc(C(=O)[O-])c(CC)c2CC)ccc1-c1ccc(C(=O)[O-])cc1', 'O=C([O-])C#CC(=O)[O-]']",rna,6.5909,5.49845,0.581019,1716.515518,1598.545463,34.54669199,4.252245087,102.0958541,12.69583616,67.54916211,8.443591073,1.865281838
137,hMOF-1000216,[V],"['O=C([O-])C#CC(=O)[O-]', 'Nc1cc(-c2c(N)cc(-c3c(N)c(N)c(C(=O)[O-])c(N)c3N)c(N)c2N)c(N)cc1C(=O)[O-]']",rna,4.73763,3.14573,0.36464,239.023169,240.154082,0.336544141,0.001406173,8.568885226,0.105329076,8.232341085,0.103922903,0.184380593
138,hMOF-1000217,[V],"['O=C([O-])C#CC(=O)[O-]', 'Nc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(N)cc(C(=O)[O-])c(N)c2N)c(N)c1']",rna,5.00667,3.62927,0.488025,841.394733,772.569786,1.015754641,0.008499426,20.86872782,0.700250098,19.85297318,0.691750672,0.503324954
139,hMOF-1000219,[V],"['O=C([O-])C1=CC=C(c2cc(-c3ccccc3)c(-c3ccc(C(=O)[O-])cc3)c(-c3ccccc3)c2-c2[c]cccc2)C[CH]1', 'O=C([O-])C#CC(=O)[O-]']",rna,5.38263,4.09159,0.305391,529.909325,603.526654,11.7964791,0.756684379,47.35178445,4.419958264,35.55530535,3.663273885,1.400145205
140,hMOF-1000226,[V],"['N#Cc1cc(-c2c(C#N)cc(-c3ccc(C(=O)[O-])cc3)c(C#N)c2C#N)c(C#N)cc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.95938,5.49845,0.568483,1708.143424,1691.372576,22.60855369,2.381882475,77.82838526,9.771241924,55.21983157,7.389359449,1.883228444
141,hMOF-1000227,[V],"['N#Cc1cc(-c2cc(C#N)c(-c3ccc(C(=O)[O-])c(C#N)c3C#N)c(C#N)c2C#N)c(C#N)cc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.87591,5.49845,0.588198,1569.335799,1667.020269,32.09579553,4.219044294,84.13578407,11.73106609,52.03998854,7.512021796,2.091452446
142,hMOF-1000230,[V],"['O=C([O-])C#CC(=O)[O-]', '[CH2]Oc1cc(-c2ccc(C(=O)[O-])cc2OCC)c(OCC)cc1-c1ccc(C(=O)[O-])c(OCC)c1OCC']",rna,4.18858,3.06493,0.288933,67.221952,75.78325,0.125676909,5.97E-05,4.893462603,0.012233507,4.767785694,0.012173807,0.037499542
143,hMOF-1000235,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2', 'O=C([O-])C#CC(=O)[O-]']",rna,5.28967,4.886,0.58362,1487.173198,1699.455893,28.91756983,3.518343831,83.51477776,11.34920883,54.59720793,7.830864999,2.038419272
144,hMOF-1000236,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[C](F)C2F', 'O=C([O-])C#CC(=O)[O-]']",rna,5.22203,4.66441,0.5642,1233.90949,1642.728102,35.13700074,4.811253741,74.63240019,10.43934265,39.49539945,5.628088909,2.098152268
145,hMOF-1000237,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH]C2(Cl)Cl', 'O=C([O-])C#CC(=O)[O-]']",rna,5.22203,4.21478,0.578058,1037.738393,1560.548994,50.00255101,7.906283895,72.36854321,9.711224899,22.3659922,1.804941004,2.012868672
146,hMOF-1000238,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C(Cl)C2(Cl)Cl', 'O=C([O-])C#CC(=O)[O-]']",rna,4.80498,4.02886,0.528212,1162.48614,1643.213868,37.71087901,4.408424047,74.6692838,8.606960514,36.95840479,4.198536467,1.729016285
147,hMOF-1000239,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1ccc(C(=O)[O-])c2c1C(Cl)C2Cl']",rna,5.17907,4.12881,0.561551,1231.525308,1629.652375,40.56288136,5.595398888,79.30702258,9.962555121,38.74414122,4.367156233,1.884301313
148,hMOF-1000243,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH]C2', 'O=C([O-])C#CC(=O)[O-]']",rna,5.28967,4.69588,0.610818,1057.146556,1645.170695,45.28157449,7.324094723,67.50132348,10.45034574,22.21974899,3.126251017,2.322253521
149,hMOF-1000244,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(CC)C2']",rna,3.80222,2.33628,0.239253,80.054105,103.252215,1.114264327,0.002277004,14.13968592,0.095532948,13.02542159,0.093255944,0.101345548
150,hMOF-1000245,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1CC']",rna,5.10935,3.31428,0.409649,401.891489,518.351145,42.1214787,3.503498831,76.92740046,7.419540102,34.80592176,3.916041271,1.446729005
151,hMOF-1000249,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2c1ccccc1', 'O=C([O-])C#CC(=O)[O-]']",rna,3.89251,2.37901,0.205381,47.206666,63.358618,0.124383236,0.000145876,3.742291869,0.019450076,3.617908633,0.0193042,0.077960552
152,hMOF-1000253,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1cc(O)c(C(=O)[O-])c2c1C(O)(O)C2O']",rna,3.84423,2.57729,0.294114,188.776015,247.381444,0.750460441,0.003486113,11.33230625,0.222961802,10.58184581,0.219475689,0.295123248
153,hMOF-1000254,[V],"['O=C([O-])c1cc(O)c(C(=O)[O-])c2c1C(O)C2O', 'O=C([O-])C#CC(=O)[O-]']",rna,5.05951,4.47276,0.559335,1318.090883,1672.028106,38.06502315,5.410078728,80.19111665,10.72343591,42.1260935,5.313357182,2.005852336
154,hMOF-1000255,[V],"['O=C([O-])c1[c][c]c(C(=O)[O-])c2c1C[C]2O', 'O=C([O-])C#CC(=O)[O-]']",rna,5.28967,3.85846,0.555005,1290.461277,1691.084155,45.07782649,6.908479156,76.11862136,11.63295856,31.04079487,4.724479404,2.292400667
155,hMOF-1000258,[V],"['[N][C]1[C]2c3cc(C(=O)[O-])c4c(c3C(=O)[O-])C(C4C#N)N12', 'O=C([O-])C#CC(=O)[O-]']",rna,4.30621,3.54449,0.48714,753.98515,1009.854515,16.91822581,1.157553073,71.39786967,7.080925033,54.47964386,5.92337196,1.487633679
156,hMOF-1000260,[V],"['[O]c1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2', 'O=C([O-])C#CC(=O)[O-]']",rna,5.22203,4.39861,0.547398,1258.268955,1536.88262,35.48271129,4.544606085,82.7722082,11.20616347,47.28949691,6.661557385,2.03078371
157,hMOF-1000262,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCOC1Cc2c(C(=O)[O-])cc([O])c(C(=O)[O-])c21']",rna,4.82032,3.63482,0.351027,452.809334,621.989737,20.76846471,2.187652033,42.44653086,4.818583324,21.67806615,2.630931291,1.702818779
158,hMOF-1000269,[V],['O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(F)c1'],rna,12.66733,12.25538,0.76266,3138.287396,1802.45572,1.162681021,0.015560569,26.33862116,1.140401115,25.17594014,1.124840546,0.649465157
159,hMOF-1000270,[V],"['O=C([O-])c1cc(Cl)c(C(=O)[O-])cc1Cl', 'O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(Cl)c1']",rna,7.68532,7.16324,0.698625,2050.539361,1845.081652,7.096576031,0.286877193,71.54088476,7.12694589,64.44430873,6.840068697,1.494309005
160,hMOF-1000271,[V],"['O=C([O-])C#Cc1[c]cc(C#CC(=O)[O-])c(Cl)[c]1', 'O=C([O-])c1[c]cc(C(=O)[O-])c[c]1']",rna,7.59069,7.11067,0.726199,1825.535098,1827.075588,12.0649498,0.721738683,95.54090239,10.75326998,83.47595259,10.0315313,1.688272202
161,hMOF-1000272,[V],"['O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(Br)c1', 'O=C([O-])c1[c][c]c(C(=O)[O-])[c][c]1']",rna,7.68543,7.16313,0.740377,1375.187363,1824.626938,13.44774789,0.99365561,74.54652158,8.582861642,61.09877369,7.589206032,1.727014513
162,hMOF-1000273,[V],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'Cc1c(C(=O)[O-])ccc(C(=O)[O-])c1C']",rna,5.98423,4.94312,0.527011,1455.007446,1587.172997,10.83103358,0.652059468,59.33137816,6.551778204,48.50034458,5.899718736,1.656403005
163,hMOF-1000274,[V],"['Cc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'Cc1cc(C#CC(=O)[O-])c(C)cc1C#CC(=O)[O-]']",rna,7.5752,6.70458,0.663395,2192.136532,1775.543413,5.810220027,0.187549198,63.35958141,6.027195339,57.54936138,5.839646141,1.426902263
164,hMOF-1000275,[V],"['Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'Cc1c(C(=O)[O-])ccc(C(=O)[O-])c1C']",rna,8.05053,7.16239,0.681238,2261.181589,1831.431697,7.837831484,0.312779298,76.48455838,7.681484114,68.6467269,7.368704816,1.50647744
165,hMOF-1000277,[V],"['CCc1cc(C#CC(=O)[O-])c(CC)cc1C#CC(=O)[O-]', 'CCc1cc(C(=O)[O-])ccc1[C][O]']",rna,7.48019,5.84052,0.642911,2052.400871,1789.033764,9.915867083,0.530902703,76.7252227,8.217795568,66.80935562,7.686892865,1.606602486
